Date,SampleEvent_TreatmentUnit,SampleEvent_DefaultMonitoringStatus,MacroPlot Name,Species Symbol,MacroPlotSize,SnagPlotSize,BrkPntDia,FieldTeam,EntryTeam,UV1Desc,UV2Desc,UV3Desc,SaComment,Index,IsVerified,QTR,SubFrac,TagNo,Status,DBH,Ht,CrwnRto,CrwnCl,LiCrBHt,CrFuBHt,CrwnRad,Age,GrwthRt,Mort,DecayCl,LaddBaseHt,LaddMaxHt,DRC,NuLiStems,NuDeStems,EqDia,XCoord,YCoord,CKR,CharHt,ScorchHt,CrScPct,DamCd1,DamSev1,DamCd2,DamSev2,DamCd3,DamSev3,DamCd4,DamSev4,DamCd5,DamSev5,Comment,UV1,UV2,UV3,Visited,
8/7/1990 12:00:00 AM,,,FQUGA1D0906,,0.1,0.1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
8/7/1990 12:00:00 AM,,,FQUGA1D0906,QUGAG2,,,,,,,,,,1010,True,1,1,952,L,17,,0,I,0,,0,,,,,0,,,,,,,,,0,0,0,FORK,0,,0,,0,,0,,0,FMH TREEOVER 1067 was QUGA4,,, overq1,,
8/7/1990 12:00:00 AM,,,FQUGA1D0906,QUGAG2,,,,,,,,,,1047,True,3,1,989,L,22.5,,0,C,0,,0,,,,,0,,,,,,,,,0,0,0,,0,,0,,0,,0,,0,FMH TREEOVER 1067 was QUGA4,,, overq3,,
8/7/1990 12:00:00 AM,,,FQUGA1D0906,QUGAG2,,,,,,,,,,1028,True,2,1,973,L,30.5,,0,C,0,,0,,,,,0,,,,,,,,,0,0,0,,0,,0,,0,,0,,0,FMH TREEOVER 1067 was QUGA4,,, overq2,,
8/7/1990 12:00:00 AM,,,FQUGA1D0906,QUGAG2,,,,,,,,,,1029,True,2,1,974,L,18,,0,C,0,,0,,,,,0,,,,,,,,,0,0,0,,0,,0,,0,,0,,0,FMH TREEOVER 1067 was QUGA4,,, overq2,,
8/7/1990 12:00:00 AM,,,FQUGA1D0906,QUGAG2,,,,,,,,,,1012,True,1,1,954,L,15.5,,0,C,0,,0,,,,,0,,,,,,,,,0,0,0,,0,,0,,0,,0,,0,FMH TREEOVER 1067 was QUGA4,,, overq1,,
8/7/1990 12:00:00 AM,,,FQUGA1D0906,QUGAG2,,,,,,,,,,1035,True,3,1,86,L,16.5,,0,C,0,,0,,,,,0,,,,,,,,,0,0,0,,0,,0,,0,,0,,0,FMH TREEOVER 1067 was QUGA4,,, overq3,,
8/7/1990 12:00:00 AM,,,FQUGA1D0906,QUGAG2,,,,,,,,,,1023,True,2,1,968,L,21.6,,0,C,0,,0,,,,,0,,,,,,,,,0,0,0,,0,,0,,0,,0,,0,FMH TREEOVER 1067 was QUGA4,,, overq2,,
8/7/1990 12:00:00 AM,,,FQUGA1D0906,QUGAG2,,,,,,,,,,1011,True,1,1,277,L,18.5,,0,C,0,,0,,,,,0,,,,,,,,,0,0,0,FORK,0,,0,,0,,0,,0,FMH TREEOVER 1067 was QUGA4,,, overq1,,
8/7/1990 12:00:00 AM,,,FQUGA1D0906,QUGAG2,,,,,,,,,,1043,True,3,1,985,L,18.5,,0,C,0,,0,,,,,0,,,,,,,,,0,0,0,,0,,0,,0,,0,,0,FMH TREEOVER 1067 was QUGA4,,, overq3,,
8/7/1990 12:00:00 AM,,,FQUGA1D0906,QUGAG2,,,,,,,,,,1053,True,4,1,115,L,19,,0,C,0,,0,,,,,0,,,,,,,,,0,0,0,,0,,0,,0,,0,,0,FMH TREEOVER 1067 was QUGA4,,, overq4,,
8/7/1990 12:00:00 AM,,,FQUGA1D0906,QUGAG2,,,,,,,,,,1039,True,3,1,111,L,18,,0,C,0,,0,,,,,0,,,,,,,,,0,0,0,,0,,0,,0,,0,,0,FMH TREEOVER 1067 was QUGA4,,, overq3,,
8/7/1990 12:00:00 AM,,,FQUGA1D0906,QUGAG2,,,,,,,,,,1009,True,1,1,951,L,17,,0,SC,0,,0,,,,,0,,,,,,,,,0,0,0,CROK,0,LEAN,0,,0,,0,,0,FMH TREEOVER 1067 was QUGA4,,, overq1,,
8/7/1990 12:00:00 AM,,,FQUGA1D0906,QUGAG2,,,,,,,,,,1026,True,2,1,971,L,24.2,,0,C,0,,0,,,,,0,,,,,,,,,0,0,0,,0,,0,,0,,0,,0,FMH TREEOVER 1067 was QUGA4,,, overq2,,
8/7/1990 12:00:00 AM,,,FQUGA1D0906,QUGAG2,,,,,,,,,,1042,True,3,1,984,L,18.5,,0,C,0,,0,,,,,0,,,,,,,,,0,0,0,CROK,0,,0,,0,,0,,0,FMH TREEOVER 1067 was QUGA4,,, overq3,,
8/7/1990 12:00:00 AM,,,FQUGA1D0906,QUGAG2,,,,,,,,,,1008,True,1,1,950,L,15.5,,0,SC,0,,0,,,,,0,,,,,,,,,0,0,0,CROK,0,LEAN,0,,0,,0,,0,FMH TREEOVER 1067 was QUGA4,,, overq1,,
8/7/1990 12:00:00 AM,,,FQUGA1D0906,QUGAG2,,,,,,,,,,1041,True,3,1,983,L,16.4,,0,C,0,,0,,,,,0,,,,,,,,,0,0,0,TWIN,0,,0,,0,,0,,0,FMH TREEOVER 1067 was QUGA4,,, overq3,,
8/7/1990 12:00:00 AM,,,FQUGA1D0906,QUGAG2,,,,,,,,,,1006,True,1,1,947,L,20.5,,0,C,0,,0,,,,,0,,,,,,,,,0,0,0,FORK,0,,0,,0,,0,,0,FMH TREEOVER 1067 was QUGA4,,, overq1,,
8/7/1990 12:00:00 AM,,,FQUGA1D0906,QUGAG2,,,,,,,,,,1017,True,1,1,962,L,16,,0,SC,0,,0,,,,,0,,,,,,,,,0,0,0,FORK,0,,0,,0,,0,,0,FMH TREEOVER 1067 was QUGA4,,, overq1,,
8/7/1990 12:00:00 AM,,,FQUGA1D0906,QUGAG2,,,,,,,,,,1045,True,3,1,987,L,19.5,,0,C,0,,0,,,,,0,,,,,,,,,0,0,0,LEAN,0,,0,,0,,0,,0,FMH TREEOVER 1067 was QUGA4,,, overq3,,
8/7/1990 12:00:00 AM,,,FQUGA1D0906,QUGAG2,,,,,,,,,,1038,True,3,1,110,L,24,,0,C,0,,0,,,,,0,,,,,,,,,0,0,0,LEAN,0,,0,,0,,0,,0,FMH TREEOVER 1067 was QUGA4,,, overq3,,
8/7/1990 12:00:00 AM,,,FQUGA1D0906,QUGAG2,,,,,,,,,,1050,True,4,1,112,L,20.8,,0,C,0,,0,,,,,0,,,,,,,,,0,0,0,CROK,0,,0,,0,,0,,0,FMH TREEOVER 1067 was QUGA4,,, overq4,,
8/7/1990 12:00:00 AM,,,FQUGA1D0906,QUGAG2,,,,,,,,,,1015,True,1,1,959,L,16,,0,I,0,,0,,,,,0,,,,,,,,,0,0,0,LEAN,0,,0,,0,,0,,0,FMH TREEOVER 1067 was QUGA4,,, overq1,,
8/7/1990 12:00:00 AM,,,FQUGA1D0906,QUGAG2,,,,,,,,,,1024,True,2,1,969,L,37,,0,C,0,,0,,,,,0,,,,,,,,,0,0,0,FORK,0,,0,,0,,0,,0,FMH TREEOVER 1067 was QUGA4,,, overq2,,
8/7/1990 12:00:00 AM,,,FQUGA1D0906,QUGAG2,,,,,,,,,,1055,True,4,1,117,L,16.5,,0,C,0,,0,,,,,0,,,,,,,,,0,0,0,,0,,0,,0,,0,,0,FMH TREEOVER 1067 was QUGA4,,, overq4,,
8/7/1990 12:00:00 AM,,,FQUGA1D0906,QUGAG2,,,,,,,,,,1018,True,2,1,963,L,22,,0,C,0,,0,,,,,0,,,,,,,,,0,0,0,,0,,0,,0,,0,,0,FMH TREEOVER 1067 was QUGA4,,, overq2,,
8/7/1990 12:00:00 AM,,,FQUGA1D0906,QUGAG2,,,,,,,,,,1014,True,1,1,958,L,16,,0,I,0,,0,,,,,0,,,,,,,,,0,0,0,LEAN,0,,0,,0,,0,,0,FMH TREEOVER 1067 was QUGA4,,, overq1,,
8/7/1990 12:00:00 AM,,,FQUGA1D0906,QUGAG2,,,,,,,,,,1004,True,1,1,945,L,16,,0,C,0,,0,,,,,0,,,,,,,,,0,0,0,,0,,0,,0,,0,,0,FMH TREEOVER 1067 was QUGA4,,, overq1,,
8/7/1990 12:00:00 AM,,,FQUGA1D0906,QUGAG2,,,,,,,,,,1030,True,2,1,975,L,16.7,,0,C,0,,0,,,,,0,,,,,,,,,0,0,0,,0,,0,,0,,0,,0,FMH TREEOVER 1067 was QUGA4,,, overq2,,
8/7/1990 12:00:00 AM,,,FQUGA1D0906,QUGAG2,,,,,,,,,,1056,True,4,1,118,L,15.4,,0,C,0,,0,,,,,0,,,,,,,,,0,0,0,LEAN,0,,0,,0,,0,,0,FMH TREEOVER 1067 was QUGA4,,, overq4,,
8/7/1990 12:00:00 AM,,,FQUGA1D0906,QUGAG2,,,,,,,,,,1001,True,1,1,85,L,16.5,,0,C,0,,0,,,,,0,,,,,,,,,0,0,0,,0,,0,,0,,0,,0,FMH TREEOVER 1067 was QUGA4,,, overq1,,
