Date,SampleEvent_TreatmentUnit,SampleEvent_DefaultMonitoringStatus,MacroPlot Name,Species Symbol,MacroPlotSize,SnagPlotSize,BrkPntDia,FieldTeam,EntryTeam,UV1Desc,UV2Desc,UV3Desc,SaComment,Index,IsVerified,QTR,SubFrac,TagNo,Status,DBH,Ht,CrwnRto,CrwnCl,LiCrBHt,CrFuBHt,CrwnRad,Age,GrwthRt,Mort,DecayCl,LaddBaseHt,LaddMaxHt,DRC,NuLiStems,NuDeStems,EqDia,XCoord,YCoord,CKR,CharHt,ScorchHt,CrScPct,DamCd1,DamSev1,DamCd2,DamSev2,DamCd3,DamSev3,DamCd4,DamSev4,DamCd5,DamSev5,Comment,UV1,UV2,UV3,Visited,
8/17/1989 12:00:00 AM,,00Pre,PIPO-02,,0.1,0.1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
8/17/1989 12:00:00 AM,,00Pre,PIPO-02,PIPO1,,,,,,,,,,1002,True,1,1,2,L,28.7,,,C,,,,,,,,,,,,,,,,,,,,MISL,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, Tree_Q1,,
8/17/1989 12:00:00 AM,,00Pre,PIPO-02,PIPO1,,,,,,,,,,1015,True,3,1,15,L,19.6,,,C,,,,,,,,,,,,,,,,,,,,MISL,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, Tree_Q3,,
8/17/1989 12:00:00 AM,,00Pre,PIPO-02,PIPO1,,,,,,,,,,4,True,,0.25,4616,L,7.1,4,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, Pole,,
8/17/1989 12:00:00 AM,,00Pre,PIPO-02,PIPO1,,,,,,,,,,1,True,,0.25,1,L,3.8,4,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, Pole,,
8/17/1989 12:00:00 AM,,00Pre,PIPO-02,PIPO1,,,,,,,,,,3,True,,0.25,3,L,3,3,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, Pole,,
8/17/1989 12:00:00 AM,,00Pre,PIPO-02,PIPO1,,,,,,,,,,1011,True,3,1,4612,L,24.6,,,C,,,,,,,,,,,,,,,,,,,,MISL,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, Tree_Q3,,
8/17/1989 12:00:00 AM,,00Pre,PIPO-02,PIPO1,,,,,,,,,,1013,True,3,1,13,L,17.3,,,I,,,,,,,,,,,,,,,,,,,,MISL,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, Tree_Q3,,
8/17/1989 12:00:00 AM,,00Pre,PIPO-02,PIPO1,,,,,,,,,,1004,True,2,1,4,L,18.8,,,C,,,,,,,,,,,,,,,,,,,,MISL,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, Tree_Q2,,
8/17/1989 12:00:00 AM,,00Pre,PIPO-02,PIPO1,,,,,,,,,,9,True,,0.25,9,L,2.5,3,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, Pole,,
8/17/1989 12:00:00 AM,,00Pre,PIPO-02,PIPO1,,,,,,,,,,1008,True,3,1,8,L,25.1,,,C,,,,,,,,,,,,,,,,,,,,MISL,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, Tree_Q3,,
8/17/1989 12:00:00 AM,,00Pre,PIPO-02,PIPO1,,,,,,,,,,1018,True,4,1,18,L,29.7,,,C,,,,,,,,,,,,,,,,,,,,MISL,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, Tree_Q4,,
8/17/1989 12:00:00 AM,,00Pre,PIPO-02,PIPO1,,,,,,,,,,1009,True,3,1,9,L,21.6,,,C,,,,,,,,,,,,,,,,,,,,MISL,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, Tree_Q3,,
8/17/1989 12:00:00 AM,,00Pre,PIPO-02,PIPO1,,,,,,,,,,7,True,,0.25,999,L,12.7,4,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, Pole,,
8/17/1989 12:00:00 AM,,00Pre,PIPO-02,PIPO1,,,,,,,,,,1019,True,4,1,19,L,28.2,,,C,,,,,,,,,,,,,,,,,,,,MISL,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, Tree_Q4,,
8/17/1989 12:00:00 AM,,00Pre,PIPO-02,PIPO1,,,,,,,,,,8,True,,0.25,8,L,4.6,3,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, Pole,,
8/17/1989 12:00:00 AM,,00Pre,PIPO-02,PIPO1,,,,,,,,,,1017,True,4,1,17,L,18.5,,,I,,,,,,,,,,,,,,,,,,,,MISL,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, Tree_Q4,,
8/17/1989 12:00:00 AM,,00Pre,PIPO-02,PIPO1,,,,,,,,,,1003,True,2,1,3,L,22.1,,,C,,,,,,,,,,,,,,,,,,,,MISL,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, Tree_Q2,,
8/17/1989 12:00:00 AM,,00Pre,PIPO-02,PIPO1,,,,,,,,,,6,True,,0.25,6,L,3,3,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, Pole,,
8/17/1989 12:00:00 AM,,00Pre,PIPO-02,PIPO1,,,,,,,,,,1006,True,2,1,6,L,28.2,,,D,,,,,,,,,,,,,,,,,,,,MISL,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, Tree_Q2,,
8/17/1989 12:00:00 AM,,00Pre,PIPO-02,PIPO1,,,,,,,,,,5,True,,0.25,5,L,8.1,4,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, Pole,,
8/17/1989 12:00:00 AM,,00Pre,PIPO-02,PIPO1,,,,,,,,,,2,True,,0.25,2,L,5.8,4,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, Pole,,
8/17/1989 12:00:00 AM,,00Pre,PIPO-02,PIPO1,,,,,,,,,,1010,True,3,1,10,L,16.3,,,I,,,,,,,,,,,,,,,,,,,,MISL,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, Tree_Q3,,
8/19/1989 12:00:00 AM,,,PIPO-03,,0.1,0.1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
8/19/1989 12:00:00 AM,,,PIPO-03,PIPO1,,,,,,,,,,3,True,,0.25,3,L,3.6,2,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, Pole,,
8/19/1989 12:00:00 AM,,,PIPO-03,PIPO1,,,,,,,,,,1010,True,4,1,39,L,15.5,,,C,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, Tree_Q4,,
8/19/1989 12:00:00 AM,,,PIPO-03,PIPO1,,,,,,,,,,1,True,,0.25,1,L,5.3,2,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, Pole,,
8/19/1989 12:00:00 AM,,,PIPO-03,PIPO1,,,,,,,,,,1007,True,3,1,36,L,17.8,,,I,,,,,,,,,,,,,,,,,,,,MISL,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, Tree_Q3,,
8/19/1989 12:00:00 AM,,,PIPO-03,PIPO1,,,,,,,,,,1005,True,2,1,34,L,46.7,,,C,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, Tree_Q2,,
8/19/1989 12:00:00 AM,,,PIPO-03,PIPO1,,,,,,,,,,6,True,,0.25,6,L,14.7,6,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, Pole,,
8/19/1989 12:00:00 AM,,,PIPO-03,PIPO1,,,,,,,,,,1009,True,4,1,38,L,41.7,,,D,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, Tree_Q4,,
8/19/1989 12:00:00 AM,,,PIPO-03,PIPO1,,,,,,,,,,1008,True,3,1,37,L,16.8,,,I,,,,,,,,,,,,,,,,,,,,MISL,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, Tree_Q3,,
8/19/1989 12:00:00 AM,,,PIPO-03,PIPO1,,,,,,,,,,1006,True,2,1,35,L,16.8,,,C,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, Tree_Q2,,
8/19/1989 12:00:00 AM,,,PIPO-03,PIPO1,,,,,,,,,,2,True,,0.25,2,L,10.7,5,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, Pole,,
8/19/1989 12:00:00 AM,,,PIPO-03,PIPO1,,,,,,,,,,1004,True,2,1,33,L,42.2,,,C,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, Tree_Q2,,
8/19/1989 12:00:00 AM,,,PIPO-03,PIPO1,,,,,,,,,,1001,True,1,1,30,L,43.2,,,D,,,,,,,,,,,,,,,,,,,,MISL,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, Tree_Q1,,
8/19/1989 12:00:00 AM,,,PIPO-03,PIPO1,,,,,,,,,,1002,True,1,1,31,L,31.2,,,D,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, Tree_Q1,,
8/19/1989 12:00:00 AM,,,PIPO-03,PIPO1,,,,,,,,,,4,True,,0.25,4,L,12.4,6,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, Pole,,
8/19/1989 12:00:00 AM,,,PIPO-03,PIPO1,,,,,,,,,,5,True,,0.25,5,L,13.7,6,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, Pole,,
9/6/1989 12:00:00 AM,,00PR01,PIPO-09,,0.1,0.1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
9/6/1989 12:00:00 AM,,00PR01,PIPO-09,PIFL1,,,,,,,,,,1015,True,3,1,108,L,15.3,,,SC,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, Tree_Q3,,
9/6/1989 12:00:00 AM,,00PR01,PIPO-09,PIPO1,,,,,,,,,,1003,True,1,1,94,L,23.5,,,I,,,,,,,,,,,,,,,,,,,,MISL,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, Tree_Q1,,
9/6/1989 12:00:00 AM,,00PR01,PIPO-09,PIPO1,,,,,,,,,,4,True,,0.25,4,L,9.3,5,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, Pole,,
9/6/1989 12:00:00 AM,,00PR01,PIPO-09,PIPO1,,,,,,,,,,1012,True,2,1,105,L,71.5,,,D,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, Tree_Q2,,
9/6/1989 12:00:00 AM,,00PR01,PIPO-09,PIPO1,,,,,,,,,,1023,True,4,1,116,L,27.3,,,I,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, Tree_Q4,,
9/6/1989 12:00:00 AM,,00PR01,PIPO-09,PIPO1,,,,,,,,,,5,True,,0.25,5,L,10.9,6,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, Pole,,
9/6/1989 12:00:00 AM,,00PR01,PIPO-09,PIPO1,,,,,,,,,,7,True,,0.25,7,L,13.5,7,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, Pole,,
9/6/1989 12:00:00 AM,,00PR01,PIPO-09,PIPO1,,,,,,,,,,8,True,,0.25,8,L,3,3,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, Pole,,
9/6/1989 12:00:00 AM,,00PR01,PIPO-09,PIPO1,,,,,,,,,,1014,True,3,1,107,L,27.9,,,C,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, Tree_Q3,,
9/6/1989 12:00:00 AM,,00PR01,PIPO-09,PIPO1,,,,,,,,,,1005,True,1,1,96,L,25.5,,,I,,,,,,,,,,,,,,,,,,,,MISL,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, Tree_Q1,,
9/6/1989 12:00:00 AM,,00PR01,PIPO-09,PIPO1,,,,,,,,,,3,True,,0.25,3,L,9.1,5,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, Pole,,
9/6/1989 12:00:00 AM,,00PR01,PIPO-09,PIPO1,,,,,,,,,,6,True,,0.25,6,L,3.3,4,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, Pole,,
9/6/1989 12:00:00 AM,,00PR01,PIPO-09,PIPO1,,,,,,,,,,1001,True,1,1,92,L,24,,,I,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, Tree_Q1,,
9/6/1989 12:00:00 AM,,00PR01,PIPO-09,PIPO1,,,,,,,,,,1002,True,1,1,93,L,30.2,,,I,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, Tree_Q1,,
9/6/1989 12:00:00 AM,,00PR01,PIPO-09,PIPO1,,,,,,,,,,1007,True,1,1,98,L,20.8,,,I,,,,,,,,,,,,,,,,,,,,MISL,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, Tree_Q1,,
9/6/1989 12:00:00 AM,,00PR01,PIPO-09,PIPO1,,,,,,,,,,1013,True,3,1,106,L,17.5,,,I,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, Tree_Q3,,
9/6/1989 12:00:00 AM,,00PR01,PIPO-09,PIPO1,,,,,,,,,,1016,True,3,1,109,L,21.9,,,I,,,,,,,,,,,,,,,,,,,,MISL,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, Tree_Q3,,
9/6/1989 12:00:00 AM,,00PR01,PIPO-09,PIPO1,,,,,,,,,,2,True,,0.25,2,L,8.7,5,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, Pole,,
9/6/1989 12:00:00 AM,,00PR01,PIPO-09,PIPO1,,,,,,,,,,1,True,,0.25,1,L,5.6,5,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, Pole,,
9/6/1989 12:00:00 AM,,00PR01,PIPO-09,PIPO1,,,,,,,,,,1011,True,2,1,104,L,31.5,,,C,,,,,,,,,,,,,,,,,,,,MISL,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, Tree_Q2,,
9/6/1989 12:00:00 AM,,00PR01,PIPO-09,PIPO1,,,,,,,,,,1004,True,1,1,95,L,24.8,,,I,,,,,,,,,,,,,,,,,,,,MISL,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, Tree_Q1,,
9/6/1989 12:00:00 AM,,00PR01,PIPO-09,PSME1,,,,,,,,,,1017,True,3,1,110,L,17.4,,,I,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, Tree_Q3,,
9/6/1989 12:00:00 AM,,00PR01,PIPO-09,PSME1,,,,,,,,,,1021,True,4,1,114,L,21.7,,,I,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, Tree_Q4,,
9/6/1989 12:00:00 AM,,00PR01,PIPO-09,PSME1,,,,,,,,,,1020,True,4,1,113,L,20.5,,,I,,,,,,,,,,,,,,,,,,,,INSE,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, Tree_Q4,,
9/6/1989 12:00:00 AM,,00PR01,PIPO-09,PSME1,,,,,,,,,,1022,True,4,1,115,L,19,,,I,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, Tree_Q4,,
9/6/1989 12:00:00 AM,,00PR01,PIPO-09,PSME1,,,,,,,,,,1006,True,1,1,97,L,38,,,C,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, Tree_Q1,,
9/6/1989 12:00:00 AM,,00PR01,PIPO-09,PSME1,,,,,,,,,,1008,True,1,1,101,L,19,,,I,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, Tree_Q1,,
9/6/1989 12:00:00 AM,,00PR01,PIPO-09,PSME1,,,,,,,,,,1018,True,3,1,111,L,32.7,,,C,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, Tree_Q3,,
9/6/1989 12:00:00 AM,,00PR01,PIPO-09,PSME1,,,,,,,,,,1019,True,3,1,112,L,25.7,,,I,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, Tree_Q3,,
9/8/1989 12:00:00 AM,,Pre00,PIPO-13,,0.1,0.1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
9/8/1989 12:00:00 AM,,Pre00,PIPO-13,PIFL1,,,,,,,,,,1020,True,2,1,217,L,15.5,,,I,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, Tree_Q2,,
