Date,SampleEvent_TreatmentUnit,SampleEvent_DefaultMonitoringStatus,MacroPlot Name,Species Symbol,MacroPlotSize,SnagPlotSize,BrkPntDia,FieldTeam,EntryTeam,UV1Desc,UV2Desc,UV3Desc,SaComment,Index,IsVerified,QTR,SubFrac,TagNo,Status,DBH,Ht,CrwnRto,CrwnCl,LiCrBHt,CrFuBHt,CrwnRad,Age,GrwthRt,Mort,DecayCl,LaddBaseHt,LaddMaxHt,DRC,NuLiStems,NuDeStems,EqDia,XCoord,YCoord,CKR,CharHt,ScorchHt,CrScPct,DamCd1,DamSev1,DamCd2,DamSev2,DamCd3,DamSev3,DamCd4,DamSev4,DamCd5,DamSev5,Comment,UV1,UV2,UV3,Visited,
8/14/1989 12:00:00 AM,Hidden Valley,,B:FPIPO1D09:50,,0.1,0.1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
8/14/1989 12:00:00 AM,Hidden Valley,,B:FPIPO1D09:50,PIPO,,,,,,,,,,2,True,1,0.25,94,L,13.2,6,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, poleq1_Current,,
8/14/1989 12:00:00 AM,Hidden Valley,,B:FPIPO1D09:50,PIPO,,,,,,,,,,1018,True,3,1,17,L,21.1,,,C,,,,,,,,,,,,,,,,,,,,WOND,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, overq3_Current,,
8/14/1989 12:00:00 AM,Hidden Valley,,B:FPIPO1D09:50,PIPO,,,,,,,,,,1017,True,3,1,16,L,23.6,,,C,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, overq3_Current,,
8/14/1989 12:00:00 AM,Hidden Valley,,B:FPIPO1D09:50,PIPO,,,,,,,,,,1013,True,3,1,12,L,18.3,,,C,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, overq3_Current,,
8/14/1989 12:00:00 AM,Hidden Valley,,B:FPIPO1D09:50,PIPO,,,,,,,,,,1003,True,1,1,3,L,18.5,,,C,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, overq1_Current,,
8/14/1989 12:00:00 AM,Hidden Valley,,B:FPIPO1D09:50,PIPO,,,,,,,,,,1035,True,4,1,35,D,31.5,,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, overq4_Current,,
8/14/1989 12:00:00 AM,Hidden Valley,,B:FPIPO1D09:50,PIPO,,,,,,,,,,1014,True,3,1,13,L,25.4,,,C,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, overq3_Current,,
8/14/1989 12:00:00 AM,Hidden Valley,,B:FPIPO1D09:50,PIPO,,,,,,,,,,1032,True,4,1,32,L,21.3,,,C,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, overq4_Current,,
8/14/1989 12:00:00 AM,Hidden Valley,,B:FPIPO1D09:50,PIPO,,,,,,,,,,1019,True,3,1,18,L,19.1,,,I,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, overq3_Current,,
8/14/1989 12:00:00 AM,Hidden Valley,,B:FPIPO1D09:50,PIPO,,,,,,,,,,1022,True,3,1,22,L,17.8,,,I,,,,,,,,,,,,,,,,,,,,INSE,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, overq3_Current,,
8/14/1989 12:00:00 AM,Hidden Valley,,B:FPIPO1D09:50,PIPO,,,,,,,,,,1024,True,3,1,24,L,21.1,,,C,,,,,,,,,,,,,,,,,,,,BIRD,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, overq3_Current,,
8/14/1989 12:00:00 AM,Hidden Valley,,B:FPIPO1D09:50,PIPO,,,,,,,,,,1030,True,4,1,30,L,17.5,,,C,,,,,,,,,,,,,,,,,,,,LEAN,-1,WOND,-1,MAMM,-1,,-1,,-1,FMH TREEOVER 1067,,, overq4_Current,,
8/14/1989 12:00:00 AM,Hidden Valley,,B:FPIPO1D09:50,PIPO,,,,,,,,,,1025,True,3,1,25,L,21.8,,,C,,,,,,,,,,,,,,,,,,,,BIRD,-1,WOND,-1,INSE,-1,,-1,,-1,FMH TREEOVER 1067,,, overq3_Current,,
8/14/1989 12:00:00 AM,Hidden Valley,,B:FPIPO1D09:50,PIPO,,,,,,,,,,1008,True,3,1,7,L,18.8,,,C,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, overq3_Current,,
8/14/1989 12:00:00 AM,Hidden Valley,,B:FPIPO1D09:50,PIPO,,,,,,,,,,1004,True,1,1,100,L,25.9,,,I,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, overq1_Current,,
8/14/1989 12:00:00 AM,Hidden Valley,,B:FPIPO1D09:50,PIPO,,,,,,,,,,1016,True,3,1,15,L,19.1,,,C,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, overq3_Current,,
8/14/1989 12:00:00 AM,Hidden Valley,,B:FPIPO1D09:50,PIPO,,,,,,,,,,1007,True,2,1,6,L,29,,,I,,,,,,,,,,,,,,,,,,,,TWIN,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, overq2_Current,,
8/14/1989 12:00:00 AM,Hidden Valley,,B:FPIPO1D09:50,PIPO,,,,,,,,,,1033,True,4,1,33,L,16,,,C,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, overq4_Current,,
8/14/1989 12:00:00 AM,Hidden Valley,,B:FPIPO1D09:50,PIPO,,,,,,,,,,1029,True,4,1,29,L,20.6,,,C,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, overq4_Current,,
8/14/1989 12:00:00 AM,Hidden Valley,,B:FPIPO1D09:50,PIPO,,,,,,,,,,1009,True,3,1,8,L,19.8,,,C,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, overq3_Current,,
8/14/1989 12:00:00 AM,Hidden Valley,,B:FPIPO1D09:50,PIPO,,,,,,,,,,1002,True,1,1,2,L,18,,,C,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, overq1_Current,,
8/14/1989 12:00:00 AM,Hidden Valley,,B:FPIPO1D09:50,PIPO,,,,,,,,,,1028,True,4,1,28,L,18.8,,,C,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, overq4_Current,,
8/14/1989 12:00:00 AM,Hidden Valley,,B:FPIPO1D09:50,PIPO,,,,,,,,,,1015,True,3,1,14,L,19.1,,,C,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, overq3_Current,,
8/14/1989 12:00:00 AM,Hidden Valley,,B:FPIPO1D09:50,PIPO,,,,,,,,,,1020,True,3,1,19,L,24.9,,,C,,,,,,,,,,,,,,,,,,,,INSE,-1,BIRD,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, overq3_Current,,
8/14/1989 12:00:00 AM,Hidden Valley,,B:FPIPO1D09:50,PIPO,,,,,,,,,,1012,True,3,1,11,L,24.9,,,C,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, overq3_Current,,
8/14/1989 12:00:00 AM,Hidden Valley,,B:FPIPO1D09:50,PIPO,,,,,,,,,,1026,True,4,1,26,L,24.9,,,C,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, overq4_Current,,
8/14/1989 12:00:00 AM,Hidden Valley,,B:FPIPO1D09:50,PIPO,,,,,,,,,,1021,True,3,1,20,L,19.3,,,C,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, overq3_Current,,
8/14/1989 12:00:00 AM,Hidden Valley,,B:FPIPO1D09:50,PIPO,,,,,,,,,,1005,True,2,1,4,L,18.3,,,C,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, overq2_Current,,
8/14/1989 12:00:00 AM,Hidden Valley,,B:FPIPO1D09:50,PIPO,,,,,,,,,,1011,True,3,1,10,L,17.8,,,C,,,,,,,,,,,,,,,,,,,,MAMM,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, overq3_Current,,
8/14/1989 12:00:00 AM,Hidden Valley,,B:FPIPO1D09:50,PIPO,,,,,,,,,,1031,True,4,1,31,L,22.6,,,C,,,,,,,,,,,,,,,,,,,,INSE,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, overq4_Current,,
8/14/1989 12:00:00 AM,Hidden Valley,,B:FPIPO1D09:50,PIPO,,,,,,,,,,1010,True,3,1,9,L,28.5,,,C,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, overq3_Current,,
8/14/1989 12:00:00 AM,Hidden Valley,,B:FPIPO1D09:50,PIPO,,,,,,,,,,1001,True,1,1,309,L,76.5,,,D,,,,,,,,,,,,,,,,,,,,WOND,-1,INSE,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, overq1_Current,,
8/14/1989 12:00:00 AM,Hidden Valley,,B:FPIPO1D09:50,PIPO,,,,,,,,,,1006,True,2,1,5,L,49.8,,,C,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, overq2_Current,,
8/14/1989 12:00:00 AM,Hidden Valley,,B:FPIPO1D09:50,PIPO,,,,,,,,,,1034,True,4,1,34,L,17.5,,,C,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, overq4_Current,,
8/14/1989 12:00:00 AM,Hidden Valley,,B:FPIPO1D09:50,PIPO,,,,,,,,,,1027,True,4,1,27,L,20.3,,,C,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, overq4_Current,,
8/14/1989 12:00:00 AM,Hidden Valley,,B:FPIPO1D09:50,PIPO,,,,,,,,,,1023,True,3,1,311,L,26.9,,,C,,,,,,,,,,,,,,,,,,,,INSE,-1,BIRD,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, overq3_Current,,
8/14/1989 12:00:00 AM,Hidden Valley,,B:FPIPO1D09:50,JUOC,,,,,,,,,,3,True,1,0.25,95,L,4.6,4,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, poleq1_Current,,
8/14/1989 12:00:00 AM,Hidden Valley,,B:FPIPO1D09:50,JUOC,,,,,,,,,,1,True,1,0.25,93,L,8.6,5,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, poleq1_Current,,
8/16/1989 12:00:00 AM,Red Butte,,B:FPIPO1D09:51,,0.1,0.1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
8/16/1989 12:00:00 AM,Red Butte,,B:FPIPO1D09:51,PIPO,,,,,,,,,,1010,True,3,1,44,L,38.6,,,C,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, overq3_Current,,
8/16/1989 12:00:00 AM,Red Butte,,B:FPIPO1D09:51,PIPO,,,,,,,,,,2,True,1,1,2,L,9.7,5,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, poleq1_Current,,
8/16/1989 12:00:00 AM,Red Butte,,B:FPIPO1D09:51,PIPO,,,,,,,,,,1003,True,2,1,37,L,41.4,,,C,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, overq2_Current,,
